Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
87388238,2021-04-12,14:38:38,Import,CN,PORT_16,BA,392690,WQ0TYZ5,SUSLOIL,7.8,13.0,13.224,LINE_MODE_10,58.0,Clear
40247928,2021-04-12,00:46:48,Import,VN,PORT_20,CA,620293,WZX8YVP,K78T26Q,13910.4,184.0,188.085,LINE_30GFAP,55.3,Clear
56279717,2021-04-12,16:47:17,Import,KR,PORT_20,SD,820730,OSH5JJY,E3Q8ABV,33191.6,169.0,161.006,LINE_MODE_10,15.5,Clear
73260282,2021-04-12,07:16:42,Import,VN,PORT_39,GU,190120,189R65E,TPAJHUX,1380000.0,1500.0,1492.8,LINE_MODE_40,37.5,Clear
67894285,2021-04-12,21:11:25,Import,DE,PORT_40,ES,847989,3JFSKU3,5PDPMM1,525.0,250.0,242.175,LINE_MODE_40,20.0,Clear
84622769,2021-04-12,01:03:29,Import,JP,PORT_40,MT,620449,CIB86F7,6L9T9NI,1354.71,2.1,2.156,LINE_MWIDNS,58.3,Clear
98441008,2021-04-12,08:11:28,Import,CN,PORT_20,FJ,520829,RQKL0U3,MM7AEK0,10802.91,29.3,28.778,LINE_EIZP3I,28.9,Clear
40334289,2021-04-12,05:22:09,Import,SG,PORT_53,RS,902780,SNFDCP0,5SPCGTI,1158997.2,412.0,339.348,LINE_MODE_10,33.2,Critical
31204396,2021-04-12,04:09:16,Import,US,PORT_20,SD,400911,PJNT5F3,XC641JQ,725.76,1.6,1.581,LINE_MODE_40,32.9,Clear
29629303,2021-04-12,18:49:43,Import,KR,PORT_20,MG,720449,0NRJO4S,NGKJ8TF,73710.0,27300.0,27564.81,LINE_MODE_40,47.1,Clear
57861316,2021-04-12,16:51:16,Import,KR,PORT_40,PG,392350,I6ZZMA2,8QFX8LD,652.08,85.8,88.22,LINE_MODE_40,59.3,Clear
21799396,2021-04-12,07:39:16,Import,CN,PORT_20,AT,950300,ZY86O29,E44MM7Y,5233.7,19.9,19.665,LINE_MODE_40,32.9,Clear
22855867,2021-04-12,11:43:07,Import,DE,PORT_40,AM,871410,TNAP7SH,FSMG3EJ,1503.99,15.3,15.724,LINE_MODE_40,59.0,Clear
48300961,2021-04-12,00:12:01,Import,NL,PORT_20,UG,961900,ZJTCOWH,JR6FZ0W,7369598.94,18605.4,19176.586,LINE_MODE_10,67.0,Clear
17031600,2021-04-12,03:00:00,Import,JP,PORT_20,RS,901890,206WMTU,DPOY6CQ,2910.7,13.0,12.821,LINE_MODE_10,37.6,Clear
14144738,2021-04-12,17:13:38,Import,CN,PORT_40,HN,842381,CILLJ7M,KWSE1HX,14756.0,620.0,599.664,LINE_MODE_40,19.0,Clear
21490474,2021-04-12,00:38:34,Import,CN,PORT_20,MN,950629,42EB5ML,9UP4MN8,1100630.96,2661.1,2658.971,LINE_MODE_10,46.2,Clear
51972718,2021-04-12,22:19:58,Import,CN,PORT_20,ES,620453,OWA437P,ZSQA3KU,96.0,2.4,2.345,LINE_MODE_10,31.6,Clear
21240331,2021-04-12,09:21:31,Import,CN,PORT_40,NO,620453,TLSP1U6,0XNKP0S,1160.0,29.0,28.875,LINE_MODE_40,37.9,Clear
49801238,2021-04-12,05:48:38,Import,JP,PORT_13,CA,540761,5LL9KST,2BZ1M5J,1127.72,46.6,47.402,LINE_A5IT1U,52.0,Clear
52769625,2021-04-12,13:13:45,Import,CN,PORT_20,GN,391910,F35YJ1F,KSNI03H,18062.5,1445.0,1647.647,LINE_MODE_40,40.4,Low Risk
19207129,2021-04-12,11:22:49,Import,JP,PORT_40,BR,391732,SS0QES4,B3GSCDS,754.78,2.6,2.797,LINE_MODE_40,3.2,Low Risk
34178730,2021-04-12,12:05:30,Import,CN,PORT_30,NO,290729,P520TNZ,YHBBCMU,16753500.0,9000.0,8740.8,LINE_VVRZHC,27.7,Clear
96707626,2021-04-12,17:29:46,Import,CN,PORT_20,MG,130219,CQ70H7X,7JUUMOF,39520.0,200.0,204.64,LINE_MODE_40,56.0,Clear
86173994,2021-04-12,10:57:14,Import,ES,PORT_20,MT,070410,0EWF1AF,JP39WMM,67795.2,144.0,149.645,LINE_MODE_10,72.6,Clear
10586199,2021-04-12,08:00:39,Import,FR,PORT_40,GG,970300,RF5BYDS,UTNPOCA,1699.5,30.9,28.07,LINE_MODE_40,11.9,Low Risk
35728995,2021-04-12,05:43:15,Import,CN,PORT_40,ES,401699,602OCEU,S8PE9QE,54.3,3.0,2.891,LINE_MODE_40,16.7,Clear
38505885,2021-04-12,23:04:45,Import,KR,PORT_20,AT,846799,JAW1D3E,UUQ50KL,23076.0,60.0,58.122,LINE_MODE_10,26.0,Clear
98974575,2021-04-12,09:56:15,Import,VN,PORT_20,HU,902920,OIDFF3V,584WE73,134090.0,50.0,48.685,LINE_MWIDNS,29.3,Clear
79509463,2021-04-12,02:25:43,Import,VN,PORT_30,NG,611212,5WLNGLH,PF1L1IG,5601283.2,4128.0,4250.602,LINE_MODE_40,60.3,Clear
84252790,2021-04-12,00:13:10,Import,VN,PORT_40,IL,030617,Z7L90W6,G89KIJ8,7531800.0,3000.0,3123.6,LINE_MODE_10,73.9,Clear
51970777,2021-04-12,05:11:37,Import,CN,PORT_20,RS,382499,IIROS3W,PMN0COE,6250.0,500.0,511.35,LINE_MODE_10,61.7,Clear
72149995,2021-04-12,13:19:55,Import,CN,PORT_20,ES,851679,67UWNW5,JK0XSLK,2739046.4,7016.0,6761.319,LINE_MODE_10,22.7,Clear
11325726,2021-04-12,05:38:06,Import,CN,PORT_20,WS,691010,M8SCJCR,7JUUMOF,357600.0,24000.0,23356.8,LINE_VZIZJJ,29.0,Clear
25922479,2021-04-12,22:45:19,Import,FR,PORT_20,TH,711719,LILE28O,XOGGBMY,102.3,1.5,1.533,LINE_MODE_10,61.0,Clear
34431092,2021-04-12,16:43:32,Import,CN,PORT_40,UZ,901890,DCUJHAO,626DNVO,1667.36,0.4,0.426,LINE_MODE_10,120.3,Low Risk
67926526,2021-04-12,02:44:46,Import,CN,PORT_20,LV,660199,ABATAWO,25Q307P,2367.28,25.4,24.719,LINE_MODE_10,29.0,Clear
27353139,2021-04-12,05:29:39,Import,CN,PORT_20,BG,630239,LVJOGR3,MIECQ9I,16841.6,16.0,15.867,LINE_MWIDNS,41.2,Clear
23360984,2021-04-12,20:53:44,Import,ID,PORT_40,AT,620640,C7B582A,H8ZGGKH,71779.71,3758.1,3736.303,LINE_EIZP3I,36.9,Clear
62307626,2021-04-12,08:36:26,Import,CN,PORT_20,MG,640299,TK9JDOT,ZK8EHLJ,186582.0,1815.0,1857.108,LINE_MODE_40,56.0,Clear
22424463,2021-04-12,14:49:03,Import,JP,PORT_40,CR,961210,T1YP2G6,DS6K55M,34272.9,339.0,355.516,LINE_MODE_10,109.6,Low Risk
61669887,2021-04-12,02:43:27,Import,CN,PORT_20,BR,392620,XK0WKOO,6ZQTY16,66125.4,1398.0,1422.745,LINE_MODE_10,58.4,Clear
70356874,2021-04-12,14:38:34,Import,CN,PORT_20,MT,581092,2O83TIP,XIQ86WN,5230.0,10.0,11.418,LINE_MODE_10,46.8,Low Risk
34044296,2021-04-12,23:40:56,Import,CN,PORT_20,PY,291819,UAUD6KE,PQHBOD5,40040.0,400.0,415.28,LINE_MODE_10,71.9,Clear
46855744,2021-04-12,16:33:04,Import,CN,PORT_40,MN,711719,3MZGXM1,UCQ5F8A,297.27,8.1,8.215,LINE_MODE_40,50.1,Clear
30616558,2021-04-12,02:03:58,Import,KH,PORT_30,WS,610610,WNUHZT1,30KWO4D,15272.01,35.1,33.598,LINE_MODE_10,18.4,Clear
62287103,2021-04-12,05:06:23,Import,PH,PORT_20,NG,350520,O5J30E8,KGAMHWT,1033318.0,220.0,222.134,LINE_MODE_40,47.1,Clear
91434213,2021-04-12,02:11:33,Import,CN,PORT_40,DJ,210390,W5UV7W8,RBDOBLU,54000.0,2000.0,2009.4,LINE_MWIDNS,43.8,Clear
56884696,2021-04-12,13:34:16,Import,JP,PORT_40,PL,732690,Z28JVV6,PF1L1IG,4.5,3.0,3.187,LINE_VZIZJJ,112.3,Low Risk
25726780,2021-04-12,08:59:40,Import,CN,PORT_80,IL,620640,415N8AS,8MIP7GW,57.3,3.0,2.989,LINE_MWIDNS,38.2,Clear
89724184,2021-04-12,20:27:04,Import,NL,PORT_20,KR,760711,2D2MYTA,YVW1DMO,1427.86,3.1,3.082,LINE_MODE_10,42.9,Clear
64468517,2021-04-12,03:27:17,Import,CN,PORT_40,LB,481940,66B13S4,JYKJWNU,2269.5,255.0,242.938,LINE_MODE_10,15.5,Clear
73382114,2021-04-12,09:39:14,Import,CN,PORT_30,AM,481720,A721AAM,G3UVK2I,685.88,5.2,5.092,LINE_MODE_10,33.0,Clear
50554994,2021-04-12,12:47:14,Import,CN,PORT_30,SI,920992,O2JNKLU,7PN0VA5,10260.0,100.0,103.92,LINE_MODE_10,72.6,Clear
71179998,2021-04-12,11:01:18,Import,US,PORT_20,AM,880330,157QJMH,VULBCDA,165627.0,70.0,72.604,LINE_MODE_10,71.2,Clear
32312907,2021-04-12,04:00:27,Import,CN,PORT_40,EC,620449,4TNV14J,PBP2MYI,9676.5,15.0,15.116,LINE_MODE_10,51.8,Clear
11189350,2021-04-12,08:49:10,Import,US,PORT_20,SV,220421,9MLQ9MP,IWSDF6W,432.0,18.0,17.302,LINE_MODE_40,15.1,Clear
53308934,2021-04-12,05:46:14,Import,JP,PORT_39,LV,853950,ZYJ9AUU,AWEYSS2,0.78,0.3,0.291,LINE_MODE_40,20.4,Clear
66377081,2021-04-12,00:00:41,Import,JP,PORT_20,DJ,392690,WA3GF0N,IJ605DY,2.22,3.7,3.592,LINE_77BN4M,27.4,Clear
21474071,2021-04-12,16:57:11,Import,DE,PORT_20,PG,853710,USZKXON,1JIMCEX,60.1,0.2,0.205,LINE_MODE_10,63.7,Clear
64495639,2021-04-12,01:31:19,Import,CN,PORT_40,GN,854390,6D28F6C,01FHELM,162.9,9.0,9.611,LINE_MODE_40,115.8,Low Risk
16442010,2021-04-12,13:13:30,Import,TW,PORT_40,CA,920590,70JMY0W,X0R6BR2,420887.22,313.3,323.075,LINE_MWIDNS,61.3,Clear
46226059,2021-04-12,18:38:19,Import,AU,PORT_40,SD,020220,2S95DRD,E3Q8ABV,5712073.02,22748.2,23469.318,LINE_MODE_10,67.6,Clear
40933678,2021-04-12,03:55:58,Import,CN,PORT_20,PG,540792,QWINVIE,X6WDB2H,333960.0,550.0,548.46,LINE_MODE_10,44.8,Clear
92702992,2021-04-12,04:41:52,Import,CN,PORT_20,SI,940540,L6TSWUJ,PWPG35U,75962.5,7375.0,7302.725,LINE_MODE_10,40.2,Clear
31433636,2021-04-12,22:29:56,Import,CN,PORT_40,AM,732690,YFRARGJ,6TZ14LZ,55218.0,36812.0,33272.894,LINE_MODE_40,15.7,Low Risk
20450300,2021-04-12,17:58:20,Import,SG,PORT_20,MT,300490,70EOF63,1HOMGVB,166.8,0.6,0.622,LINE_MODE_10,70.6,Clear
48581168,2021-04-12,00:54:08,Import,CN,PORT_40,BA,901920,9UV1003,1PBKO2S,54.0,15.0,15.033,LINE_MODE_10,48.1,Clear
58433723,2021-04-12,18:43:23,Import,CN,PORT_30,AM,870899,1GEQ8DS,TZZCA8K,7191.8,1027.4,1174.77,LINE_MODE_10,47.2,Low Risk
92037561,2021-04-12,10:35:21,Import,US,PORT_40,HN,853090,UPAE8AO,VTDS5DR,326850.0,100.0,103.07,LINE_W6UCD9,67.0,Clear
34197282,2021-04-12,20:26:42,Import,CN,PORT_40,SD,611780,QW7G3YB,BA7AFU8,10752.0,168.0,189.679,LINE_MODE_40,37.8,Low Risk
81329648,2021-04-12,01:42:08,Import,TH,PORT_30,UG,853229,6OOSTGJ,3EVLVZQ,503527.0,970.0,933.334,LINE_MODE_10,21.7,Clear
68449412,2021-04-12,18:15:32,Import,CN,PORT_40,AM,420222,5GBKZB5,95UB9Y6,6424.0,55.0,53.911,LINE_MODE_10,33.6,Clear
35868861,2021-04-12,04:10:21,Import,CN,PORT_30,MG,420299,U0AM3TV,CO0QPRH,4481.4,462.0,413.541,LINE_MODE_10,32.7,Low Risk
59751908,2021-04-12,03:53:08,Import,CN,PORT_40,TT,030779,UA8079R,MK733O5,32285500.0,6500.0,6709.3,LINE_MODE_40,61.9,Clear
95784998,2021-04-12,03:04:38,Import,JP,PORT_20,OM,961900,3HPGX9I,8WDKMC6,3777.06,3.4,3.526,LINE_MODE_10,71.2,Clear
89065898,2021-04-12,04:39:38,Import,CN,PORT_40,EC,392690,IR1643R,IWSDF6W,8.04,13.4,14.786,LINE_MODE_10,37.7,Low Risk
11821903,2021-04-12,16:19:43,Import,CN,PORT_40,WS,940169,N75C5B6,DWNJQL8,148267.0,2065.0,2085.031,LINE_MODE_10,53.1,Clear
89023010,2021-04-12,03:56:50,Import,PY,PORT_33,MG,710813,P7R43T2,CMFKDMT,334334.88,2.4,2.475,LINE_MODE_10,67.3,Clear
96810844,2021-04-12,00:58:04,Import,CN,PORT_20,WS,420212,Q4ZU3UP,0TTDXW0,6080.9,49.0,47.246,LINE_MODE_10,23.1,Clear
86919208,2021-04-12,23:41:28,Import,CN,PORT_40,KR,091011,X24LMZ8,ZUVE5OZ,4512000.0,24000.0,21457.44,LINE_MWIDNS,27.9,Low Risk
81769113,2021-04-12,17:26:33,Import,CN,PORT_20,NG,760711,9IBALT8,9UP4MN8,3386331.2,7352.0,7018.954,LINE_MODE_40,10.8,Clear
72660934,2021-04-12,10:39:34,Import,CN,PORT_20,UG,551511,YC272QT,1E919EV,6336.5,145.0,140.534,LINE_MODE_10,26.4,Clear
38924881,2021-04-12,19:44:01,Import,CN,PORT_20,AM,850440,VL79HPR,C9DXOFP,55744.0,80.0,77.656,LINE_MODE_40,21.4,Clear
94528950,2021-04-12,12:02:30,Import,DE,PORT_40,GG,870323,LIBAZFC,U69S3XW,22213.0,2290.0,2081.06,LINE_W6UCD9,11.6,Low Risk
60978203,2021-04-12,05:31:23,Import,CN,PORT_30,LR,940540,QFEU7N7,BLC1RAM,41.2,4.0,3.839,LINE_MODE_10,20.1,Clear
64535481,2021-04-12,11:07:21,Import,CN,PORT_30,CR,390530,AC9QO8O,UKPQ00A,7024000.0,10000.0,9707.0,LINE_B12OMY,21.4,Clear
23689334,2021-04-12,18:06:14,Import,GB,PORT_40,LR,730419,TLSP1U6,BXMTYM2,433240.8,1164.0,1128.149,LINE_MODE_40,20.4,Clear
27330008,2021-04-12,01:48:08,Import,CN,PORT_20,GN,630710,X675X6Z,PMN0COE,56800.0,8000.0,7857.6,LINE_MODE_10,34.9,Clear
12145842,2021-04-12,15:02:42,Import,CN,PORT_20,SV,701337,L32T3D9,HLSDTE9,21621.6,1638.0,1662.898,LINE_MODE_10,56.7,Clear
67030274,2021-04-12,21:15:14,Import,KR,PORT_40,GN,330499,7XK4WI9,BSW2XVH,829.87,3.1,3.098,LINE_MODE_10,46.2,Clear
88417233,2021-04-12,16:08:33,Import,BR,PORT_40,RS,380993,B3NBK6M,I7YSPVY,3508.8,4.0,3.979,LINE_MODE_10,43.2,Clear
42531685,2021-04-12,16:01:25,Import,MY,PORT_30,EC,841950,TP4IJ45,VZXSTR3,46100.0,200.0,193.74,LINE_MODE_10,26.0,Clear
89081050,2021-04-12,17:24:10,Import,CN,PORT_40,CA,950691,OZJM9BC,XRX15PM,2434.4,179.0,211.263,LINE_MODE_10,55.9,Low Risk
95139799,2021-04-12,09:47:19,Import,KR,PORT_20,MN,851712,38QI2S7,R5P6P4N,58157.6,4.0,3.847,LINE_MWIDNS,15.4,Clear
79687492,2021-04-12,09:16:52,Import,CN,PORT_40,GU,620463,NTUOZJW,E3Q8ABV,5922.0,90.0,93.618,LINE_MODE_40,67.2,Clear
34111564,2021-04-12,16:30:04,Import,US,PORT_40,NO,950420,0B4T1K4,VTDS5DR,291.18,0.2,0.201,LINE_MODE_10,49.5,Clear
33844683,2021-04-12,15:06:03,Import,CN,PORT_16,LV,854370,D125DXT,FPXSL36,3030351.0,1065.0,1085.981,LINE_MODE_40,53.7,Clear
30844997,2021-04-12,07:35:17,Import,CN,PORT_10,BG,853690,IXR83DJ,039ZX3U,1210.3,6.5,6.583,LINE_MODE_40,49.1,Clear
88930239,2021-04-12,10:14:39,Import,CN,PORT_40,OM,330790,H1I1E60,USCEIO8,262525.5,1285.0,1338.585,LINE_MODE_40,68.2,Clear
62387142,2021-04-12,06:57:42,Import,DE,PORT_20,FJ,870323,Z51P2K8,OC7KQSY,20370.0,2100.0,2026.92,LINE_VZIZJJ,17.7,Clear
82071565,2021-04-12,07:19:25,Import,US,PORT_20,DJ,854231,0YG6VAA,P7TAL4Y,202.82,0.1,0.103,LINE_MODE_10,65.6,Clear
71869289,2021-04-12,02:25:29,Import,CN,PORT_16,PY,851712,AB0TQQ2,B0BET47,29078.8,2.0,1.81,LINE_MODE_10,20.8,Low Risk
66648228,2021-04-12,18:11:48,Import,KR,PORT_20,AM,880330,AW9MJJ1,9B1K0H9,52054.2,22.0,21.388,LINE_MODE_10,28.3,Clear
73809219,2021-04-12,13:57:39,Import,CN,PORT_20,MN,250610,SXR11T0,320QS7E,1944000.0,20000.0,19034.0,LINE_MODE_10,14.8,Clear
79698878,2021-04-12,06:42:38,Import,CN,PORT_40,NG,950639,T0KSEBZ,YAPFA81,640.8,24.0,23.933,LINE_MWIDNS,38.8,Clear
60847476,2021-04-12,19:40:36,Import,CN,PORT_12,GN,850440,HPIFTM3,TAMIXC8,392.58,0.9,0.916,LINE_MODE_10,10.1,Low Risk
89634073,2021-04-12,04:49:13,Import,KR,PORT_20,CA,481950,3OC4KGB,MQVFDXR,113.1,29.0,28.266,LINE_MODE_40,24.0,Clear
96384699,2021-04-12,12:55:39,Import,ID,PORT_20,SD,741999,4VQG9D8,BZCJY1G,4426.5,15.0,17.728,LINE_MODE_40,50.3,Low Risk
18812156,2021-04-12,04:31:56,Import,MX,PORT_20,PG,700312,2QL9CAP,NPL1KJV,972993.84,1251.6,1465.173,LINE_MODE_10,53.6,Low Risk
95292787,2021-04-12,13:05:07,Import,CN,PORT_20,CA,950639,9HDFGL2,96ILAHQ,2002.5,75.0,72.578,LINE_3JLK6O,25.4,Clear
10258163,2021-04-12,04:37:23,Import,CN,PORT_40,KR,071080,QWINVIE,KM4PWGG,26520000.0,100000.0,97970.0,LINE_W6UCD9,27.3,Clear
23817363,2021-04-12,21:44:03,Import,CN,PORT_40,UG,611030,HQ1E7I2,G7FEAF6,2784.0,30.0,26.874,LINE_MODE_40,26.0,Low Risk
25268383,2021-04-12,15:27:43,Import,CN,PORT_40,PY,392690,DCPE48F,F6IYR2P,600.0,1000.0,969.7,LINE_MODE_40,20.7,Clear
72313107,2021-04-12,19:10:27,Import,FR,PORT_40,UG,420299,1DTLQLF,PBP2MYI,79.54,8.2,8.263,LINE_MODE_10,51.8,Clear
26660106,2021-04-12,05:11:06,Import,CN,PORT_40,MN,853890,PRTVYKD,58B9AFE,2200.0,110.0,108.152,LINE_MODE_10,35.6,Clear
25517611,2021-04-12,05:29:31,Import,CN,PORT_13,PY,210390,QD86XU7,3DYNBCJ,540000.0,20000.0,19114.0,LINE_MODE_40,11.5,Clear
25174257,2021-04-12,23:02:57,Import,KR,PORT_20,LB,700490,6A5T73S,D8H8J51,6777977.3,14351.0,14102.728,LINE_MODE_10,35.3,Clear
93886273,2021-04-12,01:59:13,Import,CN,PORT_30,AT,611030,9A29LW1,J3IQ5Y8,61712.0,665.0,598.041,LINE_MODE_10,28.2,Low Risk
95448701,2021-04-12,23:27:41,Import,CN,PORT_20,CL,392350,05XSCCC,6MDZDMY,18012.0,2370.0,2276.859,LINE_MODE_10,20.8,Clear
57407367,2021-04-12,10:41:27,Import,CN,PORT_40,DJ,640220,H9JFFP2,E9ZH8JR,92215.2,132.0,129.056,LINE_MODE_10,32.0,Clear
65709310,2021-04-12,17:15:10,Import,ES,PORT_30,GU,021011,XT2SQI5,2OQZJ37,8930060.6,776.5,694.781,LINE_MODE_10,33.1,Low Risk
63613475,2021-04-12,12:44:35,Import,JP,PORT_40,CR,902290,9WHGIG2,A9W36K1,494700.0,1000.0,1023.7,LINE_MODE_40,56.3,Clear
78586985,2021-04-12,22:03:05,Import,LT,PORT_30,HU,392690,S2QG4AG,UPKVNZ1,29.58,49.3,50.222,LINE_MODE_10,59.0,Clear
35881502,2021-04-12,09:37:02,Import,FR,PORT_20,SI,340130,GSZPNXT,3FZEI0F,49.12,0.2,0.197,LINE_MODE_10,36.9,Clear
52562934,2021-04-12,17:12:54,Import,US,PORT_30,PY,330499,G75YFBZ,23RIU88,3774.57,14.1,12.735,LINE_MODE_10,22.3,Low Risk
40819670,2021-04-12,02:07:50,Import,JP,PORT_16,LV,050800,97BY23A,FJ0X9XQ,1820440.0,51280.0,51341.536,LINE_MODE_10,47.5,Clear
42003399,2021-04-12,23:00:39,Import,VN,PORT_40,CL,611212,MGGLT8X,P8NG5WA,5601283.2,4128.0,3969.898,LINE_MWIDNS,15.4,Clear
18296377,2021-04-12,11:11:37,Import,CN,PORT_20,CR,420299,PY5GV7G,CWNJE7F,788.61,81.3,83.146,LINE_MODE_10,61.7,Clear
68733259,2021-04-12,06:38:19,Import,CN,PORT_40,ZZ,711719,MS948ZU,7Z63G4O,9748.45,120.5,124.32,LINE_MODE_40,61.6,Clear
36973317,2021-04-12,16:33:57,Import,VN,PORT_30,GN,482110,TAIDJF6,BMZVP31,74.8,68.0,64.784,LINE_MODE_10,15.5,Clear
58386931,2021-04-12,07:51:31,Import,CN,PORT_40,BA,620462,DGF99GW,92L5FTS,30866.0,220.0,219.054,LINE_MWIDNS,37.9,Clear
96608117,2021-04-12,19:07:17,Import,TW,PORT_21,HN,920590,2XVV42M,GBU0SEN,420887.22,313.3,298.481,LINE_W6UCD9,15.5,Clear
82867241,2021-04-12,20:36:41,Import,CN,PORT_40,CR,940540,LBZSMUZ,Y99CSIZ,3296.0,320.0,317.024,LINE_MODE_40,34.6,Clear
97174630,2021-04-12,13:37:10,Import,CN,PORT_20,IR,392620,3OC4KGB,V7U393R,11730.4,248.0,253.258,LINE_77BN4M,60.7,Clear
36303955,2021-04-12,08:05:55,Import,US,PORT_40,JP,853710,VSVO2FY,DWNJQL8,2163.6,7.2,6.43,LINE_W6UCD9,29.0,Low Risk
52984270,2021-04-12,02:31:10,Import,CN,PORT_39,CA,940599,XO9A747,JDCYT27,1128.6,33.0,33.04,LINE_LM3SJ4,41.5,Clear
94403106,2021-04-12,06:41:06,Import,MY,PORT_40,UZ,700529,Z4O5558,DWNJQL8,31833973.85,244688.5,240577.733,LINE_MODE_40,29.6,Clear
37199752,2021-04-12,03:07:52,Import,CN,PORT_30,BG,620711,Q80YK1I,ARBO8HW,2028839.41,2853.1,2882.202,LINE_MODE_10,53.4,Clear
94012551,2021-04-12,09:11:51,Import,CN,PORT_20,HN,841899,HGEE3JF,1CN7YRL,141223.6,1627.0,1787.487,LINE_MODE_10,36.5,Low Risk
23308489,2021-04-12,14:38:49,Import,FR,PORT_20,ZZ,700490,R069SFI,RFVR9PS,64129634.1,893.0,863.263,LINE_MODE_10,24.7,Clear
66718547,2021-04-12,06:27:47,Import,CN,PORT_40,IR,851762,4E02ACE,X1GCN9V,754.0,5.2,5.136,LINE_VZIZJJ,32.6,Clear
13881198,2021-04-12,22:41:18,Import,KR,PORT_20,MG,851829,L219OA7,4KIFUGY,1859.46,1.7,1.803,LINE_MODE_10,117.2,Low Risk
76785536,2021-04-12,08:14:56,Import,IT,PORT_40,CR,420299,XTCCTC0,XOGGBMY,5.82,0.6,0.611,LINE_MWIDNS,52.7,Clear
76994505,2021-04-12,06:21:45,Import,US,PORT_30,ZZ,950699,7691G93,0MGEODU,2209.34,36.7,35.184,LINE_MODE_10,19.4,Clear
81312051,2021-04-12,05:16:51,Import,CN,PORT_20,KR,070310,MG77MTE,L3S47AE,2272800.0,24000.0,24856.8,LINE_MODE_10,70.3,Clear
36472615,2021-04-12,18:56:55,Import,US,PORT_40,TH,720441,M5KYBBQ,F463TSU,240720.0,20060.0,19131.222,LINE_MODE_40,10.1,Clear
38077045,2021-04-12,02:37:25,Import,CN,PORT_16,GG,950300,GNDVH5X,5F4BYR7,2041660.0,4450.0,4399.715,LINE_MODE_10,39.2,Clear
85847347,2021-04-12,21:21:07,Import,US,PORT_20,KR,230800,VN5EHP0,4DPRBPO,9090.0,300.0,296.31,LINE_MODE_10,38.6,Clear
84634329,2021-04-12,14:56:09,Import,CN,PORT_40,IL,854442,MNJS25X,OZB7KED,56.81,1.9,1.989,LINE_MODE_40,5.5,Clear
52723530,2021-04-12,11:25:30,Import,CN,PORT_20,BA,850790,GAZWHE9,EQKJV4O,16.2,3.0,2.914,LINE_MODE_10,27.7,Clear
32151456,2021-04-12,12:33:36,Import,DE,PORT_20,NG,551219,NIG1GXX,B4NV7EV,1943.13,13.3,12.744,LINE_MODE_40,13.1,Clear
66272263,2021-04-12,21:25:43,Import,CN,PORT_20,BR,071080,6NY1Z1A,E3Q8ABV,26520000.0,100000.0,102970.0,LINE_MODE_10,66.3,Clear
11232300,2021-04-12,20:05:00,Import,US,PORT_30,NG,391729,EVN40SJ,ON9RL2B,5564.2,86.0,89.113,LINE_MODE_10,70.6,Clear
38019762,2021-04-12,02:14:42,Import,CN,PORT_39,BG,350400,YL44UL4,L5GONLU,15163900.0,9500.0,8673.12,LINE_MODE_40,8.1,Low Risk
91153109,2021-04-12,11:02:29,Import,CN,PORT_40,LR,071080,Q4XMIM5,7PN0VA5,14073600.0,48000.0,45921.6,LINE_VZIZJJ,12.1,Clear
78340402,2021-04-12,21:05:22,Import,IT,PORT_40,PY,870323,2COFUQU,R4HC8I9,24638.0,2540.0,2629.408,LINE_MWIDNS,63.9,Clear
31474320,2021-04-12,22:52:00,Import,CN,PORT_40,KR,392690,SU26IIV,OA2DR8O,27.0,45.0,46.179,LINE_MWIDNS,58.0,Clear
96913444,2021-04-12,05:28:04,Import,CA,PORT_30,JP,870324,F5I8US5,K8NWCLE,15540.8,1766.0,1702.777,LINE_MODE_10,23.1,Clear
53401697,2021-04-12,21:20:17,Import,CN,PORT_30,KR,701820,D9P7L54,GG465WI,9474000.0,60000.0,57762.0,LINE_MODE_40,16.1,Clear
52037062,2021-04-12,14:36:22,Import,CN,PORT_20,CL,852580,226QR5E,TY88GM7,731.94,0.3,0.302,LINE_MODE_10,50.1,Clear
98614400,2021-04-12,22:13:20,Import,CN,PORT_40,CR,732119,ZZVKMLD,1XUHGU5,109972.5,215.0,212.033,LINE_W6UCD9,31.6,Clear
54075419,2021-04-12,17:40:59,Import,CN,PORT_13,ZZ,071080,2SI81TC,1UMZ13D,1060800.0,4000.0,3806.8,LINE_MODE_10,14.8,Clear
27904632,2021-04-12,10:29:12,Import,CN,PORT_40,KR,870899,TLSP1U6,5IQRYPS,4561.2,651.6,632.182,LINE_MODE_10,27.0,Clear
80599200,2021-04-12,12:40:00,Import,CN,PORT_30,PG,200811,MG77MTE,NPKQ6XY,890400.0,4000.0,3944.8,LINE_MODE_10,37.6,Clear
26303619,2021-04-12,17:57:39,Import,CN,PORT_20,UZ,620463,6CVCQ1P,DZP9PQT,329.0,5.0,4.758,LINE_MODE_10,14.8,Clear
29197777,2021-04-12,07:21:37,Import,BW,PORT_40,UZ,710231,T04TJIZ,D5BZPHO,371604.69,0.1,0.102,LINE_MODE_10,61.7,Clear
